7695b43b41732a0f15d3799c8eed2852665fe8da29fd700c383550fc16e521a3,ToadFuzzyWuzzy
b58ba81e712e15281eb93074ed026a844f5100024d91b25f2742b5d5e8bedd9f,HummingbirdCadmiumRed
2abd05990aa9eb81a3eaa333829ec355eaee57fbecc9e8d2e000dde5f4972378,GaurMirage
c964e78e1ee643babee3c48807207a39596bdc816e5ceb5c766c408648887747,HummingbirdKabul
46a6d5047ff9337b34dbdf42c07843d60367ece052e92e004c7dbc3348b3bc75,SkunkPurpureus
dcd6beb031d8eeb1aa09d7ae2b1e6a69cba6845eab4cb341dc0b7916af4e613e,JaguarCyanCobaltBlue
9653f5baba69c9fb50bfb30a8571eb04dbceaae7c7f379e20bd73a41168a2913,MoleMyPink
,LouseShadowGreen
48786da22f82c437ddc1ce50e34418542feb6906acef278309c837c391a98c41,TarsierLightPastelPurple
